generation,fitness,num_collisions
79195,1380.745000,4563
79196,1463.060000,4245
79197,1493.145000,4081
79198,1508.465000,3988
79199,1472.410000,3922
79200,1445.340000,4108
79201,1427.085000,4189
79202,1491.575000,4105
79203,1409.405000,4319
79204,1432.735000,4383
79205,1533.180000,4025
79206,1557.605000,4009
79207,1460.865000,4325
79208,1509.375000,3823
79209,1388.705000,4446
79210,1491.020000,4355
79211,1458.325000,4485
79212,1405.195000,4462
79213,1590.535000,3677
79214,1470.850000,4317
79215,1536.020000,3799
79216,1495.510000,4046
79217,1456.155000,4231
79218,1457.240000,4068
79219,1498.615000,4090
79220,1414.040000,4768
79221,1569.695000,3972
79222,1508.505000,3967
79223,1460.530000,4182
79224,1488.750000,4065
79225,1508.050000,4254
79226,1553.180000,3881
79227,1531.085000,3606
79228,1533.735000,3773
79229,1470.320000,3985
79230,1530.075000,3793
79231,1517.485000,4098
79232,1497.135000,4398
79233,1502.820000,4097
79234,1539.880000,3764
79235,1477.195000,4373
79236,1556.375000,3870
79237,1489.195000,4299
79238,1437.155000,4400
79239,1538.100000,3981
79240,1444.005000,4455
79241,1423.065000,4443
79242,1545.245000,3790
79243,1386.990000,4521
79244,1358.215000,4664
79245,1506.870000,4028
79246,1501.940000,4223
79247,1511.060000,3994
79248,1543.715000,3852
79249,1452.175000,4217
79250,1493.130000,3915
79251,1434.850000,4005
79252,1425.990000,4151
79253,1422.385000,4167
79254,1407.615000,4585
79255,1438.450000,4169
79256,1464.280000,3861
79257,1484.380000,3984
79258,1519.965000,4077
79259,1431.940000,4416
79260,1416.000000,4578
79261,1481.250000,3978
79262,1491.235000,4272
79263,1499.070000,4192
79264,1600.405000,3395
79265,1501.150000,4214
79266,1452.540000,4247
79267,1416.840000,4563
79268,1483.200000,4183
79269,1497.460000,6214
79270,1454.465000,4260
79271,1548.955000,3681
79272,1447.460000,4123
79273,1481.265000,4073
79274,1463.010000,4159
79275,1445.000000,4121
79276,1480.745000,3955
79277,1445.495000,4435
79278,1464.135000,4043
79279,1356.915000,4492
79280,1404.045000,4379
79281,1502.485000,4031
79282,1491.960000,4333
79283,1535.670000,4033
79284,1560.560000,3867
79285,1554.815000,3901
79286,1560.985000,3837
79287,1563.220000,4011
79288,1453.065000,4059
79289,1566.590000,3717
79290,1561.385000,3732
79291,1528.840000,3967
79292,1556.985000,3915
79293,1497.540000,4330
79294,1495.695000,4293
79295,1469.795000,4331
79296,1501.445000,4075
79297,1457.855000,4223
79298,1535.750000,4102
79299,1518.655000,4116
79300,1477.705000,4367
79301,1547.795000,3885
79302,1504.200000,4107
79303,1519.780000,4328
79304,1417.045000,4658
79305,1547.325000,3865
79306,1409.275000,4310
79307,1531.440000,3731
79308,1546.060000,3923
79309,1547.825000,3764
79310,1529.370000,4038
79311,1491.970000,4201
79312,1473.900000,4422
79313,1549.545000,4132
79314,1538.870000,3955
79315,1539.250000,4062
79316,1459.210000,6731
79317,1554.120000,3931
79318,1529.540000,4250
79319,1420.520000,4337
79320,1521.225000,3957
79321,1507.745000,4240
79322,1531.305000,4105
79323,1561.255000,3716
79324,1563.995000,4040
79325,1451.325000,4255
79326,1515.360000,3978
79327,1549.070000,4004
79328,1535.435000,4022
79329,1478.500000,4185
79330,1507.235000,4046
79331,1473.320000,4297
79332,1470.065000,4244
79333,1507.190000,3955
79334,1503.140000,4204
79335,1459.995000,4186
79336,1434.300000,4513
79337,1482.070000,3985
79338,1502.370000,3975
79339,1431.145000,4321
79340,1395.645000,4217
79341,1446.325000,6367
79342,1490.840000,3992
79343,1497.330000,3912
79344,1537.510000,3885
79345,1504.900000,4149
79346,1482.620000,4227
79347,1509.860000,4264
79348,1428.940000,4076
79349,1550.220000,3660
79350,1605.335000,3701
79351,1552.935000,3779
79352,1459.580000,4367
79353,1490.000000,4142
79354,1462.285000,4269
79355,1503.650000,4117
79356,1420.140000,4220
79357,1534.280000,3972
79358,1433.615000,4525
79359,1471.015000,6515
79360,1471.275000,4502
79361,1362.285000,4560
79362,1504.375000,3948
79363,1512.235000,3919
79364,1442.630000,4488
79365,1427.610000,4389
79366,1446.090000,4385
79367,1601.635000,3852
79368,1367.740000,4903
79369,1554.910000,4043
79370,1473.430000,4007
79371,1649.605000,3443
79372,1530.615000,3951
79373,1456.820000,4459
79374,1460.860000,4054
79375,1459.470000,4613
79376,1434.080000,4349
79377,1499.065000,3904
79378,1494.805000,4249
79379,1541.965000,3796
79380,1435.165000,5720
79381,1493.100000,4049
79382,1511.300000,3993
79383,1447.810000,4257
79384,1537.650000,4045
79385,1385.895000,4512
79386,1425.855000,4097
79387,1545.875000,4005
79388,1495.215000,4243
79389,1492.790000,4331
79390,1634.355000,3703
79391,1453.660000,4362
79392,1526.220000,4104
79393,1538.250000,3880
79394,1557.625000,4161
79395,1471.090000,4563
79396,1479.030000,4263
79397,1554.115000,3832
79398,1561.310000,3886
79399,1471.700000,4135
79400,1415.515000,4616
79401,1570.965000,3658
79402,1480.630000,4201
79403,1555.880000,3830
79404,1444.300000,4445
79405,1452.395000,4320
79406,1455.560000,4539
79407,1510.880000,4013
79408,1569.255000,3944
79409,1581.635000,3887
79410,1453.380000,4392
79411,1376.475000,4437
79412,1417.355000,4320
79413,1476.530000,4402
79414,1530.230000,4161
79415,1503.810000,3844
79416,1546.215000,3944
79417,1429.985000,4679
79418,1396.995000,4639
79419,1488.455000,4117
79420,1526.235000,3791
79421,1471.905000,4417
79422,1511.110000,4327
79423,1494.255000,4267
79424,1547.220000,4110
79425,1602.020000,3668
79426,1594.825000,3851
79427,1537.665000,3967
79428,1591.110000,4022
79429,1525.875000,4288
79430,1521.070000,4016
79431,1500.455000,3893
79432,1493.680000,4090
79433,1503.570000,3916
79434,1505.015000,3977
79435,1552.835000,3811
79436,1576.375000,3885
79437,1446.060000,4479
79438,1508.050000,4204
79439,1631.295000,3831
79440,1563.615000,4110
79441,1540.780000,4160
79442,1555.045000,3808
79443,1512.305000,4175
79444,1474.670000,4221
79445,1494.600000,4236
79446,1472.325000,4367
79447,1552.360000,3725
79448,1520.620000,4152
79449,1510.205000,4224
79450,1471.265000,4210
79451,1472.845000,4192
79452,1555.935000,3915
79453,1573.970000,3870
79454,1507.490000,3909
79455,1443.370000,4475
79456,1525.125000,4013
79457,1517.515000,4149
79458,1557.680000,4050
79459,1495.450000,4168
79460,1522.840000,3784
79461,1596.095000,3751
79462,1520.210000,4101
79463,1598.605000,3936
79464,1617.570000,3669
79465,1464.655000,4281
79466,1584.160000,3916
79467,1426.195000,4411
79468,1630.040000,3617
79469,1476.525000,4083
79470,1529.305000,3969
79471,1402.945000,4400
79472,1549.915000,3858
79473,1547.850000,3794
79474,1534.840000,4040
79475,1490.860000,4260
79476,1469.200000,4391
79477,1407.565000,4457
79478,1505.870000,3976
79479,1457.215000,4178
79480,1525.880000,4031
79481,1424.020000,6196
79482,1464.920000,4267
79483,1413.850000,5006
79484,1438.940000,4530
79485,1565.220000,3895
79486,1459.630000,4312
79487,1462.585000,4336
79488,1501.960000,4125
79489,1370.075000,4648
79490,1510.545000,3937
79491,1525.080000,5253
79492,1440.905000,5635
79493,1544.715000,4126
79494,1488.785000,4318
79495,1429.685000,4209
79496,1439.825000,4386
79497,1579.040000,3536
79498,1552.325000,3683
79499,1517.930000,4030
79500,1453.590000,4242
79501,1463.595000,4415
79502,1473.570000,4161
79503,1521.275000,4085
79504,1388.470000,4491
79505,1591.245000,3645
79506,1462.425000,4220
79507,1463.385000,4302
79508,1540.265000,3900
79509,1621.865000,3666
79510,1343.530000,4741
79511,1497.250000,4107
79512,1573.025000,3919
79513,1526.565000,4085
79514,1481.095000,4152
79515,1403.610000,4496
79516,1481.945000,4235
79517,1543.260000,3929
79518,1505.845000,4210
79519,1439.095000,4242
79520,1576.430000,3828
79521,1485.210000,4187
79522,1427.115000,4378
79523,1483.525000,5088
79524,1473.050000,4385
79525,1520.080000,4130
79526,1527.835000,4049
79527,1538.515000,3981
79528,1485.365000,6584
79529,1468.840000,4183
79530,1548.430000,3829
79531,1359.815000,4721
79532,1520.150000,4172
79533,1410.485000,4454
79534,1468.105000,4300
79535,1385.175000,4704
79536,1512.265000,4220
79537,1464.155000,4264
79538,1496.745000,4320
79539,1557.875000,3948
79540,1565.850000,3979
79541,1527.795000,4026
79542,1502.630000,6361
79543,1392.275000,4552
79544,1537.615000,4005
79545,1465.890000,4147
79546,1473.985000,4017
79547,1408.640000,4465
79548,1497.400000,3810
79549,1448.005000,4358
79550,1520.645000,3909
79551,1414.070000,4395
79552,1610.190000,3757
79553,1551.530000,4004
79554,1466.680000,4131
79555,1416.675000,4621
79556,1623.580000,3597
79557,1512.680000,4243
79558,1350.595000,4620
79559,1532.655000,4073
79560,1559.405000,3898
79561,1513.205000,4282
79562,1370.985000,4760
79563,1555.565000,4126
79564,1459.765000,4315
79565,1452.135000,4546
79566,1518.935000,4291
79567,1473.810000,4374
79568,1446.760000,4242
79569,1461.425000,4258
79570,1567.410000,3927
79571,1432.715000,4456
79572,1477.725000,4138
79573,1492.155000,3997
79574,1419.330000,4394
79575,1563.470000,3781
79576,1518.725000,3970
79577,1434.990000,4824
79578,1463.445000,4289
79579,1586.450000,3889
79580,1513.760000,3992
79581,1505.625000,4323
79582,1437.695000,4350
79583,1527.680000,3999
79584,1419.635000,4501
79585,1519.195000,4000
79586,1504.940000,4104
79587,1470.195000,4386
79588,1519.090000,4116
79589,1524.565000,4020
79590,1536.540000,3995
79591,1482.845000,4248
79592,1642.590000,3413
79593,1488.370000,4318
79594,1596.475000,3808
79595,1477.285000,4360
79596,1544.905000,4051
79597,1431.795000,4351
79598,1526.530000,3973
79599,1426.685000,4643
79600,1507.390000,4167
79601,1486.855000,4488
79602,1549.190000,3980
79603,1482.925000,4131
79604,1468.235000,4288
79605,1410.175000,4714
79606,1540.965000,3797
79607,1453.990000,4008
79608,1461.665000,4020
79609,1512.765000,3723
79610,1584.600000,3573
79611,1548.030000,4048
79612,1583.915000,3995
79613,1544.190000,3748
79614,1460.865000,4110
79615,1468.560000,4321
79616,1607.245000,3493
79617,1478.885000,4346
79618,1671.540000,3283
79619,1426.175000,4303
79620,1541.720000,3794
79621,1381.675000,4437
79622,1404.220000,4470
79623,1492.040000,4107
79624,1521.290000,3784
79625,1603.910000,3602
79626,1452.245000,4429
79627,1545.500000,3979
79628,1529.835000,3945
79629,1507.170000,4090
79630,1551.760000,3983
79631,1423.090000,4327
79632,1379.350000,4507
79633,1445.665000,4183
79634,1533.495000,3941
79635,1448.515000,4345
79636,1585.990000,3664
79637,1624.650000,3591
79638,1534.180000,4049
79639,1530.840000,3982
79640,1447.415000,4079
79641,1523.655000,3802
79642,1497.250000,3926
79643,1548.880000,3851
79644,1455.625000,4230
79645,1528.730000,4059
79646,1440.675000,4378
79647,1403.555000,4529
79648,1615.290000,3639
79649,1401.595000,4300
79650,1515.365000,3905
79651,1524.585000,3653
79652,1404.680000,4390
79653,1506.585000,3928
79654,1587.685000,3892
79655,1597.985000,3709
79656,1509.260000,3953
79657,1584.610000,3740
79658,1430.015000,4477
79659,1422.240000,4698
79660,1478.025000,4533
79661,1493.195000,4130
79662,1524.545000,4089
79663,1456.630000,4291
79664,1465.160000,4171
79665,1554.925000,3932
79666,1537.745000,4164
79667,1543.435000,3867
79668,1593.700000,5288
79669,1469.855000,4267
79670,1476.820000,4103
79671,1543.920000,4094
79672,1529.100000,3931
79673,1573.015000,3843
79674,1335.915000,5048
79675,1577.765000,3801
79676,1506.160000,4202
79677,1456.540000,4462
79678,1607.430000,3813
79679,1571.045000,3927
79680,1429.715000,4601
79681,1500.630000,4178
79682,1519.185000,4020
79683,1459.290000,4210
79684,1435.830000,4317
79685,1468.070000,4266
79686,1584.615000,3520
79687,1537.385000,4101
79688,1474.115000,4415
79689,1498.245000,4047
79690,1611.875000,3762
79691,1496.465000,4239
79692,1472.755000,4298
79693,1516.485000,4121
79694,1412.115000,4522
79695,1534.840000,4050
79696,1505.810000,4368
79697,1491.820000,3924
79698,1665.365000,3634
79699,1464.915000,4498
79700,1518.400000,4316
79701,1388.650000,4692
79702,1466.840000,4193
79703,1541.575000,4047
79704,1642.450000,3722
79705,1568.760000,3678
79706,1453.075000,4362
79707,1500.215000,4104
79708,1417.760000,4533
79709,1515.490000,4202
79710,1451.920000,4336
79711,1566.205000,3876
79712,1551.555000,4102
79713,1439.790000,4416
79714,1383.785000,4571
79715,1570.605000,3799
79716,1543.180000,4167
79717,1545.580000,4164
79718,1460.135000,4552
79719,1411.900000,4562
79720,1415.960000,4850
79721,1464.820000,4275
79722,1440.200000,4097
79723,1482.535000,4249
79724,1551.935000,4732
79725,1508.110000,4049
79726,1509.335000,4157
79727,1519.335000,3838
79728,1518.375000,3871
79729,1556.150000,3839
79730,1481.685000,3921
79731,1539.405000,3936
79732,1505.250000,4210
79733,1496.695000,4063
79734,1531.335000,4096
79735,1503.360000,4231
79736,1563.440000,3879
79737,1361.015000,4924
79738,1386.600000,4522
79739,1399.005000,4804
79740,1461.405000,4478
79741,1435.630000,4358
79742,1495.690000,4144
79743,1574.630000,3847
79744,1426.065000,4613
79745,1374.665000,4823
79746,1450.985000,4202
79747,1449.990000,4417
79748,1529.170000,3958
79749,1461.830000,4185
79750,1561.900000,3883
79751,1436.745000,4317
79752,1381.010000,4519
79753,1460.290000,4180
79754,1432.415000,4362
79755,1544.685000,3750
79756,1449.760000,4374
79757,1560.060000,3873
79758,1442.550000,4510
79759,1587.695000,3869
79760,1520.145000,3981
79761,1582.890000,3960
79762,1531.730000,4067
79763,1440.905000,4360
79764,1499.105000,4173
79765,1538.065000,3871
79766,1434.270000,5306
79767,1493.920000,4321
79768,1454.945000,4246
79769,1428.880000,4307
79770,1454.410000,4373
79771,1483.290000,4274
79772,1573.215000,3899
79773,1582.360000,3937
79774,1475.580000,4404
79775,1576.930000,3911
79776,1467.810000,4377
79777,1541.985000,3863
79778,1452.775000,4435
79779,1602.885000,3825
79780,1553.445000,4005
79781,1504.120000,4114
79782,1442.290000,4444
79783,1475.750000,4234
79784,1419.265000,4536
79785,1473.455000,4249
79786,1466.240000,4227
79787,1507.280000,3982
79788,1517.580000,3939
79789,1428.775000,4514
79790,1372.625000,4539
79791,1477.710000,5233
79792,1527.875000,3931
79793,1489.290000,4537
79794,1498.810000,4167
79795,1507.940000,4250
79796,1506.600000,4219
79797,1540.595000,4009
79798,1531.995000,4089
79799,1515.035000,3776
79800,1451.590000,4498
79801,1496.240000,4153
79802,1468.140000,4317
79803,1452.165000,4338
79804,1394.120000,4695
79805,1486.855000,4159
79806,1562.445000,3887
79807,1532.020000,4180
79808,1552.530000,3926
79809,1491.410000,4061
79810,1630.600000,3545
79811,1515.460000,4187
79812,1391.225000,4664
79813,1487.020000,4268
79814,1488.845000,4228
79815,1563.865000,3843
79816,1426.610000,4639
79817,1620.945000,3704
79818,1429.650000,4360
79819,1431.350000,4313
79820,1540.540000,3995
79821,1508.410000,4231
79822,1476.205000,3881
79823,1449.365000,4132
79824,1404.705000,4520
79825,1518.960000,4062
79826,1494.370000,3760
79827,1479.945000,4168
79828,1522.160000,3767
79829,1459.770000,4188
79830,1406.425000,4509
79831,1526.505000,3967
79832,1439.090000,4479
79833,1480.185000,4250
79834,1442.920000,4470
79835,1516.785000,5645
79836,1502.875000,4040
79837,1483.930000,6462
79838,1475.490000,4039
79839,1412.630000,4313
79840,1387.475000,4733
79841,1370.585000,4489
79842,1461.400000,4028
79843,1498.180000,4924
79844,1414.530000,4468
79845,1411.245000,4202
79846,1301.610000,4884
79847,1507.295000,3879
79848,1513.270000,4013
79849,1457.035000,3926
79850,1419.855000,4284
79851,1373.780000,4507
79852,1468.480000,4340
79853,1575.360000,3937
79854,1456.960000,4193
79855,1557.685000,3936
79856,1482.875000,4267
79857,1523.330000,4196
79858,1347.560000,4759
79859,1407.970000,4459
79860,1489.115000,4112
79861,1497.255000,3929
79862,1516.315000,3969
79863,1544.940000,3922
79864,1450.245000,4327
79865,1564.870000,3911
79866,1535.825000,4001
79867,1478.165000,4245
79868,1497.900000,4174
79869,1416.675000,4503
79870,1426.460000,4618
79871,1382.570000,4673
79872,1413.410000,4329
79873,1499.510000,4061
79874,1551.785000,3874
79875,1556.910000,3944
79876,1442.085000,4425
79877,1546.600000,4221
79878,1554.440000,3954
79879,1521.505000,4115
79880,1507.295000,4285
79881,1463.665000,17296
79882,1441.315000,4291
79883,1571.690000,3849
79884,1514.585000,4163
79885,1474.000000,4383
79886,1388.400000,4551
79887,1596.035000,3579
79888,1415.620000,4430
79889,1506.885000,3813
79890,1505.025000,3924
79891,1457.810000,4318
79892,1512.910000,4060
79893,1486.195000,4327
79894,1437.515000,4416
79895,1511.775000,4127
79896,1646.080000,3499
79897,1473.840000,4301
79898,1452.100000,4396
79899,1450.230000,4307
79900,1410.645000,4523
79901,1544.460000,4149
79902,1519.695000,4035
79903,1465.300000,4207
79904,1528.655000,3952
79905,1505.160000,3993
79906,1456.275000,6111
79907,1460.745000,4271
79908,1462.600000,4249
79909,1518.400000,4074
79910,1454.715000,4271
79911,1439.570000,4729
79912,1371.815000,4752
79913,1593.485000,4028
79914,1391.605000,4647
79915,1604.370000,3644
79916,1503.420000,4167
79917,1509.860000,4172
79918,1520.665000,4092
79919,1649.130000,3635
79920,1551.360000,4085
79921,1634.595000,3754
79922,1484.670000,4121
79923,1474.470000,4195
79924,1436.825000,4523
79925,1609.725000,3801
79926,1440.375000,4371
79927,1494.595000,4363
79928,1435.125000,4388
79929,1535.850000,3913
79930,1498.080000,3956
79931,1448.315000,4678
79932,1538.505000,4002
79933,1477.095000,4186
79934,1501.065000,4199
79935,1457.725000,4234
79936,1415.345000,4748
79937,1529.225000,4158
79938,1587.755000,3880
79939,1578.185000,3747
79940,1544.480000,3962
79941,1495.390000,4362
79942,1546.715000,4121
79943,1571.215000,4008
79944,1497.205000,4323
79945,1461.405000,4251
79946,1519.005000,4157
79947,1440.435000,14933
79948,1364.550000,4567
79949,1562.450000,3868
79950,1524.200000,4303
79951,1454.155000,5269
79952,1530.960000,3991
79953,1467.955000,4321
79954,1522.745000,4316
79955,1560.840000,4017
79956,1541.640000,4101
79957,1606.760000,3621
79958,1577.825000,3913
79959,1585.840000,3961
79960,1442.320000,5987
79961,1581.120000,3783
79962,1517.965000,3763
79963,1417.760000,4975
79964,1455.845000,4224
79965,1525.760000,3758
79966,1573.235000,4041
79967,1519.685000,4216
79968,1461.235000,4354
79969,1505.315000,4043
79970,1327.560000,4834
79971,1486.780000,4342
79972,1456.855000,4527
79973,1552.855000,4115
79974,1407.695000,4506
79975,1544.710000,16639
79976,1482.135000,4008
79977,1449.825000,4390
79978,1513.475000,4039
79979,1529.650000,4029
79980,1523.445000,3945
79981,1399.045000,4572
79982,1551.495000,4000
79983,1474.670000,4298
79984,1492.135000,4270
79985,1507.755000,3930
79986,1443.580000,4261
79987,1445.785000,4362
79988,1496.140000,4251
79989,1464.770000,4490
79990,1564.205000,3805
79991,1500.545000,4361
79992,1540.065000,4073
79993,1491.235000,4243
79994,1545.975000,4040
79995,1519.055000,4244
79996,1571.365000,3741
79997,1564.295000,3575
79998,1588.760000,3647
79999,1431.185000,4483
80000,1471.565000,4223
80001,1504.790000,3918
80002,1447.825000,4310
80003,1482.510000,4324
80004,1465.505000,4398
80005,1360.725000,4815
80006,1490.285000,4071
80007,1541.430000,4160
80008,1490.870000,4416
80009,1494.365000,4135
80010,1502.135000,4153
80011,1444.945000,4245
80012,1545.070000,3941
80013,1545.815000,4052
80014,1490.470000,4405
80015,1479.275000,4449
80016,1489.220000,4260
80017,1486.320000,4362
80018,1487.420000,4198
80019,1511.945000,4148
80020,1501.155000,4297
80021,1498.010000,4311
80022,1513.700000,3986
80023,1474.210000,4358
80024,1540.310000,4136
80025,1485.060000,4280
80026,1545.820000,3973
80027,1548.225000,4053
80028,1486.610000,4264
80029,1470.415000,4231
80030,1471.440000,4009
80031,1448.335000,4032
80032,1449.000000,4026
80033,1423.245000,4525
80034,1583.060000,3896
80035,1481.910000,4433
80036,1490.275000,4281
80037,1414.640000,4944
80038,1532.505000,3877
80039,1481.760000,4128
80040,1429.780000,4482
80041,1486.985000,4442
80042,1447.980000,4496
80043,1459.395000,4435
80044,1536.460000,4174
80045,1518.195000,4344
80046,1581.370000,3896
80047,1332.105000,4761
80048,1511.130000,4182
80049,1426.675000,4439
80050,1470.690000,4201
80051,1455.765000,4349
80052,1552.705000,3889
80053,1496.360000,4241
80054,1509.030000,4274
80055,1464.150000,4389
80056,1508.255000,4519
80057,1547.895000,3876
80058,1500.685000,4223
80059,1472.205000,4289
80060,1442.290000,4146
80061,1398.045000,4430
80062,1602.860000,3758
80063,1513.105000,4248
80064,1483.500000,4290
80065,1476.045000,4137
80066,1412.130000,4358
80067,1491.235000,4327
80068,1475.220000,4210
80069,1481.925000,4258
80070,1432.160000,4222
80071,1373.450000,4601
80072,1575.900000,3761
80073,1508.820000,3946
80074,1415.025000,4619
80075,1538.005000,4095
80076,1534.210000,4127
80077,1580.250000,3693
80078,1538.180000,4241
80079,1572.840000,3819
80080,1605.090000,3544
80081,1515.600000,4249
80082,1499.630000,4165
80083,1443.590000,4409
80084,1600.145000,3797
80085,1454.150000,5207
80086,1404.365000,4656
80087,1471.765000,4421
80088,1508.425000,4117
80089,1492.960000,4465
80090,1441.250000,4401
80091,1574.055000,4204
80092,1559.345000,3891
80093,1525.185000,4032
80094,1512.440000,4309
80095,1593.340000,3787
80096,1523.560000,4001
80097,1457.915000,4352
80098,1605.335000,3681
80099,1466.665000,4117
80100,1489.475000,4149
80101,1571.805000,4043
80102,1513.620000,3890
80103,1447.460000,4488
80104,1483.270000,4320
80105,1460.685000,4274
80106,1526.010000,4244
80107,1446.135000,4531
80108,1554.020000,4188
80109,1499.240000,4069
80110,1494.455000,4201
80111,1533.090000,4225
80112,1466.760000,4267
80113,1572.940000,4088
80114,1412.475000,4564
80115,1513.750000,4060
80116,1532.715000,4041
80117,1430.845000,4669
80118,1565.815000,3932
80119,1436.005000,4722
80120,1523.860000,4277
80121,1599.365000,3863
80122,1569.750000,3929
80123,1563.410000,4061
80124,1533.270000,3995
80125,1492.115000,4231
80126,1581.140000,3769
80127,1503.530000,4055
80128,1530.765000,3850
80129,1483.170000,4186
80130,1467.245000,4279
80131,1574.430000,3854
80132,1523.220000,4105
80133,1451.110000,4405
80134,1563.890000,3908
80135,1525.235000,4144
80136,1601.020000,3564
80137,1391.500000,4559
80138,1584.280000,3724
80139,1472.435000,4178
80140,1510.590000,4268
80141,1620.990000,3764
80142,1547.150000,3899
80143,1514.615000,4150
80144,1549.315000,4115
80145,1388.660000,4526
80146,1421.545000,4314
80147,1476.810000,6128
80148,1440.085000,4388
80149,1543.235000,3977
80150,1512.465000,4024
80151,1551.695000,4032
80152,1605.575000,3813
80153,1363.870000,5071
80154,1584.150000,3910
80155,1447.815000,4463
80156,1560.935000,4120
80157,1443.315000,4396
80158,1509.705000,3980
80159,1467.600000,4286
80160,1527.775000,4254
80161,1452.495000,4288
80162,1502.730000,4145
80163,1489.780000,4218
80164,1445.300000,4299
80165,1552.780000,3889
80166,1432.350000,4403
80167,1463.285000,4293
80168,1462.880000,4494
80169,1442.120000,4505
80170,1527.780000,4203
80171,1507.765000,4171
80172,1501.805000,4277
80173,1590.465000,3780
80174,1461.040000,4365
80175,1490.775000,4252
80176,1564.135000,3661
80177,1472.635000,4197
80178,1513.905000,4224
80179,1567.185000,4081
80180,1487.560000,4415
80181,1553.685000,3853
80182,1548.775000,4175
80183,1555.570000,4014
80184,1481.560000,4353
80185,1532.485000,4079
80186,1543.430000,3924
80187,1585.675000,3876
80188,1529.330000,4289
80189,1523.500000,4206
80190,1566.355000,4060
80191,1656.155000,3543
80192,1500.130000,4080
80193,1485.095000,4442
80194,1502.475000,3966
80195,1536.060000,4727
80196,1555.915000,3589
80197,1523.195000,4090
80198,1364.335000,4670
80199,1542.525000,4113
80200,1371.145000,4511
80201,1559.155000,3999
80202,1558.030000,3833
80203,1398.770000,4737
80204,1514.715000,4455
80205,1483.090000,4245
80206,1522.115000,4070
80207,1491.420000,4144
80208,1481.895000,4116
80209,1532.235000,4043
80210,1487.535000,4468
80211,1562.170000,4046
80212,1466.605000,4293
80213,1525.160000,4193
80214,1477.770000,4192
80215,1491.335000,4138
80216,1490.635000,4139
80217,1597.545000,3816
80218,1510.195000,4200
80219,1598.240000,3774
80220,1531.720000,3913
80221,1551.460000,3896
80222,1466.850000,4070
80223,1638.865000,3701
80224,1441.450000,4515
80225,1572.915000,3987
80226,1490.720000,4143
80227,1553.055000,3994
80228,1580.580000,3719
80229,1529.755000,3603
80230,1478.370000,4152
80231,1483.045000,4124
80232,1425.440000,4564
80233,1514.645000,4064
80234,1418.655000,4634
80235,1593.610000,3707
80236,1509.775000,3892
80237,1501.855000,4181
80238,1542.625000,4070
80239,1522.260000,3970
80240,1532.345000,4037
80241,1514.000000,4081
80242,1370.720000,4545
80243,1561.680000,4173
80244,1496.400000,4311
80245,1461.060000,4444
80246,1592.195000,3812
80247,1473.200000,4487
80248,1550.255000,3898
80249,1454.230000,4320
80250,1538.410000,4075
80251,1436.540000,4346
80252,1465.985000,4077
80253,1616.300000,3535
80254,1412.920000,4524
80255,1434.935000,4410
80256,1532.085000,3999
80257,1495.050000,4087
80258,1547.240000,4011
80259,1451.965000,4803
80260,1596.745000,3769
80261,1517.550000,3745
80262,1504.105000,4240
80263,1475.420000,4242
80264,1621.565000,3479
80265,1536.725000,4287
80266,1487.530000,4376
80267,1507.230000,4389
80268,1529.765000,4221
80269,1525.955000,3846
80270,1520.325000,4220
80271,1498.555000,4130
80272,1417.415000,4528
80273,1571.660000,4114
80274,1616.200000,3800
80275,1535.545000,4078
80276,1556.130000,3764
80277,1563.650000,3802
80278,1506.770000,4082
80279,1381.315000,4552
80280,1504.105000,3988
80281,1515.285000,4385
80282,1557.770000,3951
80283,1529.845000,4226
80284,1501.620000,4210
80285,1546.930000,4319
80286,1536.920000,4310
80287,1520.320000,4277
80288,1571.945000,3867
80289,1531.855000,4048
80290,1543.010000,3977
80291,1521.265000,4286
80292,1522.525000,4167
80293,1522.095000,4066
80294,1409.515000,4636
80295,1508.960000,4076
80296,1509.175000,4218
80297,1478.395000,4454
80298,1607.050000,3607
80299,1428.460000,4394
80300,1458.425000,4392
80301,1568.500000,3848
80302,1384.490000,4661
80303,1492.735000,3918
80304,1518.220000,4057
80305,1488.690000,4168
80306,1450.105000,4447
80307,1422.860000,4296
80308,1536.485000,4003
80309,1464.815000,5568
80310,1572.530000,3944
80311,1520.145000,4144
80312,1496.785000,4363
80313,1485.020000,4176
80314,1602.595000,3795
80315,1511.740000,3999
80316,1395.375000,4858
80317,1532.160000,4102
80318,1552.250000,4259
80319,1473.915000,4169
80320,1541.410000,3771
80321,1473.075000,4115
80322,1563.145000,3712
80323,1370.090000,4790
80324,1438.105000,4281
80325,1464.050000,4048
80326,1464.900000,4327
80327,1588.410000,3821
80328,1401.820000,4454
80329,1575.035000,3772
80330,1404.490000,4770
80331,1530.280000,4041
80332,1451.700000,4297
80333,1390.305000,4697
80334,1413.495000,4596
80335,1405.685000,4327
80336,1467.305000,3949
80337,1524.545000,4126
80338,1422.030000,4357
80339,1486.895000,4224
80340,1515.575000,4099
80341,1421.200000,4530
80342,1530.565000,4327
80343,1498.930000,4014
80344,1462.190000,4181
80345,1529.585000,4025
80346,1454.170000,4430
80347,1404.215000,4598
80348,1485.510000,6122
80349,1536.600000,3735
80350,1463.065000,4321
80351,1461.165000,4342
80352,1403.580000,4660
80353,1474.325000,4196
80354,1498.350000,3980
80355,1457.000000,4730
80356,1544.475000,4133
80357,1482.800000,4174
80358,1530.830000,3978
80359,1503.600000,4187
